timestamp(ms),CTUN.ThO,ARSP[0].Airspeed,CTUN.As,ARSP[0].DiffPress,ARSP[0].Temp,ATT.Pitch,ATT.Roll,RCOU.C3,RCOU.C11,AOA.AOA,IMU[0].AccX,IMU[0].AccZ
489889.01797164755,83.76050567626953,10.96667766571045,11.690837860107422,76.45773315429688,22.23,14.911602973937988,-37.60039520263672,1536,1715,12.16709041595459,4.965631008148193,-21.85184669494629
489989.01797164755,85.52452087402344,11.286473274230957,11.478387832641602,80.98187255859375,22.23,17.77013397216797,-35.48075866699219,1565,1650,9.53050708770752,4.329292297363281,-18.599977493286133
490089.01797164755,86.19119262695312,12.004154205322266,11.421152114868164,91.60821533203125,22.23,18.683374404907227,-34.6062126159668,1571,1572,6.812520503997803,4.105396270751953,-18.5523738861084
490189.01797164755,87.87496948242188,12.370794296264648,11.599130630493164,97.28961181640625,22.23,18.84874153137207,-34.71039962768555,1559,1509,3.679175853729248,3.8436496257781982,-16.825023651123047
490289.01797164755,88.54164123535156,13.46613597869873,11.835912704467773,115.2808837890625,22.23,17.92054557800293,-35.418277740478516,1547,1499,0.817036509513855,3.173815965652466,-13.024744987487793
490389.01797164755,88.82061004638672,13.661357879638672,12.347600936889648,118.64761352539062,22.23,15.245850563049316,-36.426082611083984,1540,1473,-1.9184813499450684,2.628406524658203,-9.837689399719238
490489.01797164755,88.40575408935547,13.769953727722168,12.755942344665527,120.54141235351562,22.23,12.475783348083496,-37.199546813964844,1533,1486,-4.355954170227051,2.131197690963745,-6.673092365264893
490589.01797164755,87.42982482910156,13.509087562561035,13.06840991973877,116.0174560546875,22.23,7.200808525085449,-37.9478759765625,1532,1574,-6.7089056968688965,2.020068645477295,-4.397597312927246
490689.01797164755,86.76315307617188,14.178548812866211,13.202157974243164,127.80117797851562,22.23,3.158561944961548,-38.44811248779297,1526,1630,-7.838544845581055,1.6623167991638184,-1.6875388622283936
490789.01797164755,85.13810729980469,14.294795989990234,13.502490043640137,129.9053955078125,22.23,-2.783430814743042,-39.73946762084961,1499,1747,-7.354821681976318,1.6211575269699097,1.0557681322097778
490889.01797164755,84.64022827148438,14.59837818145752,13.744978904724121,135.48165893554688,22.23,-6.018115043640137,-40.593040466308594,1490,1809,-5.414139747619629,1.4161760807037354,3.3028788566589355
490989.01797164755,84.29502868652344,14.236788749694824,14.00645923614502,128.85324096679688,22.23,-9.187006950378418,-41.13127136230469,1479,1884,-2.962156295776367,1.076237440109253,1.0292876958847046
491089.01797164755,84.24551391601562,14.358331680297852,14.075953483581543,131.062744140625,22.23,-9.90429973602295,-41.257774353027344,1472,1901,0.27985152602195695,1.0131192207336426,-2.8872106075286865
491189.01797164755,84.49125671386719,14.236788749694824,14.16125774383545,128.85324096679688,22.23,-8.801020622253418,-40.602054595947266,1484,1916,3.7403600215911865,0.9621905088424683,-5.972517490386963
491289.01797164755,85.14820098876953,14.020079612731934,14.1839599609375,124.96035766601562,22.23,-6.920162677764893,-40.00285339355469,1496,1901,7.178929805755615,1.3199726343154907,-10.846529960632324
491389.01797164755,85.92157745361328,13.336467742919922,14.134994506835938,113.07144165039062,22.23,-2.7259833812713623,-38.856285095214844,1520,1863,10.139906883239746,2.1093292236328125,-15.098332405090332
491489.01797164755,86.58824920654297,12.713873863220215,13.900254249572754,102.76071166992188,22.23,0.6330757141113281,-38.278724670410156,1531,1828,12.030412673950195,3.1519370079040527,-19.0184383392334
491589.01797164755,87.60987091064453,12.26330280303955,13.55524730682373,95.60623168945312,22.23,5.608023166656494,-38.2113037109375,1534,1800,13.095182418823242,3.9670960903167725,-21.478530883789062
491689.01797164755,88.27654266357422,12.256552696228027,13.1809663772583,95.50100708007812,22.23,8.482008934020996,-38.24479675292969,1536,1763,13.440899848937988,4.4866461753845215,-21.45379638671875
491789.01797164755,90.2652359008789,12.370794296264648,12.910594940185547,97.28961181640625,22.23,12.084210395812988,-38.57094192504883,1527,1732,13.225492477416992,4.758589267730713,-20.45985984802246
491889.01797164755,90.9319076538086,12.49724006652832,12.751054763793945,99.28863525390625,22.23,14.049863815307617,-38.98098373413086,1519,1703,12.391870498657227,4.816944599151611,-19.84069061279297
491989.01797164755,93.21540832519531,12.148048400878906,12.675443649291992,93.81759643554688,22.23,16.159889221191406,-39.39833450317383,1507,1649,11.579387664794922,4.691837787628174,-18.48223304748535
492089.01797164755,93.882080078125,12.517090797424316,12.51955795288086,99.60430908203125,22.23,17.310680389404297,-39.53622817993164,1505,1627,11.120393753051758,4.167835235595703,-17.077661514282227
492189.01797164755,95.55874633789062,12.778796195983887,12.518817901611328,103.8128662109375,22.23,18.391019821166992,-40.05806350708008,1486,1566,9.547818183898926,4.166457653045654,-16.724124908447266
492289.01797164755,96.21531677246094,12.958837509155273,12.59737491607666,106.75872802734375,22.23,18.75147819519043,-40.514644622802734,1474,1542,7.718255043029785,4.553961753845215,-16.075761795043945
492389.01797164755,95.95484924316406,13.600650787353516,12.706892967224121,117.59548950195312,22.23,18.487276077270508,-40.444984436035156,1484,1528,5.821457386016846,4.397349834442139,-13.89806842803955
492489.01797164755,95.28817749023438,13.7699556350708,12.981483459472656,120.54144287109375,22.23,17.80652618408203,-39.27830505371094,1516,1531,5.821457386016846,3.525691270828247,-10.530233383178711
492589.01797164755,92.12666320800781,13.859807968139648,13.222962379455566,122.11968994140625,22.23,15.439481735229492,-36.74951171875,1561,1524,2.4505200386047363,3.2183609008789062,-7.926787376403809
492689.01797164755,91.45999145507812,14.329486846923828,13.417190551757812,130.53668212890625,22.23,12.989701271057129,-35.54615783691406,1579,1521,0.22101925313472748,2.7539737224578857,-8.103985786437988
492789.01797164755,88.74388122558594,14.13763427734375,13.697260856628418,127.06466674804688,22.23,8.198990821838379,-35.440486907958984,1576,1593,-2.3028879165649414,1.826488733291626,-6.313569068908691
492889.01797164755,88.26397705078125,14.867972373962402,13.83084487915039,140.5318603515625,22.23,4.597788333892822,-36.58192825317383,1559,1650,-4.039992809295654,1.3879508972167969,-2.9830451011657715
